"nr_documento","tipo_empresa","cidade","estado","subsegmento","segmento"
"e5a17c44403f54a01557cb0e5468a064","PJ","Angra dos Reis","RJ","Bares e Restaurantes","Alimentação"
"18b74423b074c7769f55b82c00dd57a6","PJ","São Paulo","SP","Alimentação Rápida","Alimentação"
"858181b1a0bee3f8109be3e06f4cec35","PJ","São Paulo","SP","Alimentação Rápida","Alimentação"
"8f0913f67da1d9779ad3b51e84c2d744","MEI","Duque de Caxias","RJ","None","Outros"
"c22bcf06a5b89e96d3f511bea81cbca8","PJ","São João da Boa Vista","SP","Outros","Serviços"
"e42d92db6d701e05dbb5f5625f383cf9","MEI","Cafelândia","PR","Supermercados","Supermercado/Farmácia"
"3fc3cd87d50701e9bbc234c5302f3662","PJ","Estrela","RS","Alimentação Rápida","Alimentação"
"771dbde49bf6926d7c4b1957bae80328","MEI","Blumenau","SC","Outros","Serviços"
"a32dcdb98f1943851284e818860ea287","PJ","São Bernardo do Campo","SP","Alimentação Rápida","Alimentação"
"f07669662d648fcc2953442308b63e9d","PJ","Jaboti","PR","Supermercados","Supermercado/Farmácia"
"b28163709970c08d1a1ce4b6cf57cc5a","MEI","Campos Dos Goytacazes","RJ","Alimentação Rápida","Alimentação"
"01076c14c8c9ab33edf1874793c0c3af","MEI","Santo Antônio de Jesus","BA","Alimentação Rápida","Alimentação"
"50ebf2e46e48a5b49a28363e0dfa7563","PJ","São Carlos","SP","Postos de Gasolina","Posto"
"2a0035739b300805ef8936ee42448835","MEI","Curitiba","PR","Alimentação Rápida","Alimentação"
"06b4afae5b7ccc236c8655d7641282ec","PJ","Ribeirão Pires","SP","Lojas Diversas","Varejo"
"65b2a4b4336cdec38172528dca22a563","PJ","Joinville","SC","Outros","Serviços"
"bd05c1c1a0d88ca5d6b657db99a12c83","PJ","São Paulo","SP","Academias","Serviços recorrentes"
"f83d01b658575d7fffa1b771310b64a8","PJ","Diadema","SP","Material de Construção","Bens duráveis"
"10dc6a0541d327c77a6afa7458537d23","PJ","Magé","RJ","Alimentação Rápida","Alimentação"
"b9e813c8cf02c2c900a9e4b5a32bf515","MEI","Barueri","SP","Alimentação Rápida","Alimentação"
"60d089b700bf09c1a0492c0c845c5e96","MEI","Santos","SP","Outros","Serviços"
"0be39e6a5b980e2adfa2ba0b25228fbe","MEI","Brasília","DF","Alimentação Rápida","Alimentação"
"fbc2aa1af23b86b8ff175f0f54b843a1","PJ","São José dos Campos","SP","Outros","Serviços"
"ed92c98349962eaa6dea0b52c0ef894d","PJ","Londrina","PR","Lojas Diversas","Varejo"
"ebfafcc7ab059fd2d169f38000e633d4","MEI","Nossa Senhora do Socorro","SE","Automotivo","Bens duráveis"
"1417232d8c531a62cb28aa999dfbbda8","MEI","Conceição da Barra","ES","Lojas Diversas","Bens duráveis"
"075a732b4a513ebf34b06fe95caa1cf8","MEI","Nonoai","RS","Outros","Serviços"
"045cea3f7d1e1a3c55e2abe2024a7029","PJ","Manaus","AM","Outros","Serviços"
"e1df8361667b4e0d0b2505df487106eb","MEI","Cruz Alta","RS","Vestuário","Varejo"
"731d0c03c30ff787ea59aec82cb1c361","PJ","Águas Claras","RS","Atacadistas Gerais","Serviços"
"7cc1587b4b5c3862c49a7287dbc46553","PJ","Rio de Janeiro","RJ","Supermercados","Supermercado/Farmácia"
"42ef9af0009c9ecc0ce95e25c7343a1e","PJ","São Paulo","SP","Educação","Serviços recorrentes"
"fb2636228f7519617d6a57450736cf59","PJ","Ourinhos","SP","Saúde","Serviços"
"767118a7f2fb1ecc9887f98dee0156ac","PJ","São Paulo","SP","Bares e Restaurantes","Alimentação"
"b34d3008746dce5bb4d0a0bb94c21155","PJ","São Paulo","SP","Automotivo","Serviços"
"d463dd4f3b7b21d86295ec27b4d3b2c6","MEI","Morro Agudo","SP","Vestuário","Varejo"
"2d4aac05ce7e3a3e028f8a925e333052","MEI","Ararangua","SC","Alimentação Rápida","Alimentação"
"7c1735dc7d62a5b819b12b712876c1c4","PJ","Lauro De Freitas","BA","Outros","Varejo"
"007ef3e97c1f26adbc4b2138a1caebc7","MEI","Presidente Venceslau","SP","Vestuário","Varejo"
"3554bd86a8f72404095e4822ddb74044","MEI","Salvador","BA","Supermercados","Supermercado/Farmácia"
"dc6bb116b993e504021bb45486dd89f2","PJ","Madre de Deus","BA","Alimentação Rápida","Alimentação"
"fe6b56dbe04231277b2ed75fb4fcca6d","MEI","Betim","MG","Alimentação Rápida","Alimentação"
"6bd004df9109ff997a42b8a201af4130","PJ","Mauá da Serra","PR","Alimentação Rápida","Alimentação"
"0e9b27c155113fa6aa13735ddb9930d9","PJ","Corbélia","PR","Lojas Diversas","Bens duráveis"
"6914349b2e3b848ba59e4f1b54ae981a","MEI","Belém","PA","Alimentação Rápida","Alimentação"
"3705e72a0246ffea41a3f61fd9dd310f","PJ","Arceburgo","MG","Bares e Restaurantes","Alimentação"
"155630db7d91d1823dd557f87c7a4291","MEI","Jequié","BA","Outros","Serviços"
"867f1b73322f647480fc9c881c323364","PJ","São Paulo","SP","Alimentação Rápida","Alimentação"
"940d7f4e2686e9cb2f935185075c415d","PJ","Macaé","RJ","Material de Construção","Bens duráveis"
"8a27bdce1bc21d49716ddb58fc46ca36","PJ","Queimadas","PB","Automotivo","Serviços"
"27cbae59019c1d4a8d24d9cef2ce4b9b","PJ","Porto Alegre","RS","Alimentação Rápida","Alimentação"
"6568acb6971301d450207159f893656d","PJ","São Mateus","ES","Academias","Serviços recorrentes"
"b3a6c3d69551fff558f34540e83e6fdb","PJ","São Paulo","SP","Alimentação Rápida","Alimentação"
"73ff7faa21c2c4b06d4cb7b6f9a088a4","MEI","Uberaba","MG","Alimentação Rápida","Alimentação"
"251e4bed6f87a2d4fd3d1211cf7da27e","PJ","Fortaleza","CE","Automotivo","Serviços"
"5aacfb5d4ce8af101d93d663305e4b66","PF","São Paulo","SP","Alimentação Rápida","Alimentação"
"9b0a9132540020c3f1946597cb3f167c","PF","Camboriú","SC","Lojas Diversas","Varejo"
"56dcc18cc63b29e88d2ff18340a5cf0c","PJ","Araraquara","SP","Vestuário","Varejo"
"6e38ab1edabdfa623b84d8f0ae0abc91","PJ","Jundiaí","SP","Alimentação Rápida","Alimentação"
"4c46bd06547438ca6cdf9812af070b08","PJ","Curitiba","PR","Bares e Restaurantes","Alimentação"
"ac6ecaca22ba6964f10bcadbf24d8ae0","PJ","Araçuaí","MG","Alimentação Rápida","Alimentação"
"1d7befd9af24e83f842806f36605fb20","PJ","Almirante Tamandaré","PR","Lojas Diversas","Bens duráveis"
"afd0a9faad749e84b51cd66cdc66917d","PJ","Diadema","SP","Outros","Serviços"
"c32f4b27e98aa6597e348a17fa47b63e","PJ","Foz do Iguaçu","PR","Lojas Diversas","Varejo"
"4f17be1a57df3e7e187f8cd6edccbcf0","MEI","Jundiaí","SP","Alimentação Rápida","Alimentação"
"87075049a10c3c3117872f7d80d0d47f","PF","Duque de Caxias","RJ","Saúde","Supermercado/Farmácia"
"7dfdd15a86d6fe0372b013391c3f950d","PJ","Porto Velho","RO","Bares e Restaurantes","Alimentação"
"99e9c034fff9069b5ee57d0d7ac759c7","MEI","Jaguaquara","BA","Alimentação Rápida","Alimentação"
"28ac397a27a1be158ec5b4db8d4518e8","PJ","Joinville","SC","Outros","Serviços"
"a9761ef110d0703549b0043e6ee5913a","PJ","Itapevi","SP","Atacadistas Gerais","Supermercado/Farmácia"
"34ced1446e65ee53fe3e1c51cf9420e4","PJ","Indaiatuba","SP","Lojas Diversas","Bens duráveis"
"4c48f6865ccc8945284a0f011b00dbb3","PJ","Americana","SP","Vestuário","Varejo"
"7031aa2c75b570038bdc74d1e5789d5b","PJ","Indaial","SC","Outros","Varejo"
"2d6cce5ea3cd8f9686491d012f64b334","PJ","Cajati","SP","Alimentação Rápida","Alimentação"
"a839d9d6ec867224cbd42cfd49190a15","PJ","Marília","SP","Lazer & Turismo","Viagens e entretenimento"
"d28fa4331d5a83ebdb0891aca785b918","PJ","Santa Maria","RS","Alimentação Rápida","Alimentação"
"7b39d84c011e7eb8aaa114abdba7ee3e","MEI","São Gonçalo","RJ","Bares e Restaurantes","Alimentação"
"7abf2a418e589eb1ca80de3699fc20a5","PJ","Lençóis Paulista","SP","Automotivo","Serviços"
"520fc4ec20b2096f6aad2f8e3872c596","MEI","Camboriú","SC","Supermercados","Alimentação"
"0cbec1e2d103c377542afe39bd972a23","PJ","Rio de Janeiro","RJ","Outros","Serviços"
"91329e15717dce6e21e4b7ccf4f71010","PJ","Itaperuçu","PR","Supermercados","Supermercado/Farmácia"
"f967a35554e65104a1fab71eeb9373c0","PJ","São Roque","SP","Saúde","Supermercado/Farmácia"
"61f14d9955f291c3ee98ce54b039b626","PJ","São Paulo","SP","Alimentação Rápida","Alimentação"
"807680948cc70f5158ca38c298a23837","PJ","Fortaleza","CE","Material de Construção","Bens duráveis"
"37eb7a94d2b933f1fe288a70414f00e2","PJ","São José dos Pinhais","PR","Atacadistas Gerais","Bens duráveis"
"4e979948d479c4f5b814249b597af663","PJ","Santos","SP","Vestuário","Varejo"
"06ca280dbe891e50be9ab8fec550aff6","MEI","Caruaru","PE","Automotivo","Bens duráveis"
"638cfeaa8e0ffe80d674ed4d69d051e4","MEI","Duque de Caxias","RJ","Bares e Restaurantes","Alimentação"
"3993a5b679e3b3daec9e3f97781a8f9c","PF","Itajaí","SC","Lojas Diversas","Varejo"
"15fb7446979b4916d7024b91c2ee70e5","PJ","Bertioga","SP","Lojas Diversas","Alimentação"
"55d0b0c5b0d3acec625150b063dab1bb","MEI","Garuva","SC","Supermercados","Supermercado/Farmácia"
"30b0372df7f79e527824d93676ae2c80","MEI","Niterói","RJ","Bares e Restaurantes","Alimentação"
"5d47a8ab54cd42f9f5a6d370ac753516","PF","Fortaleza","CE","Vestuário","Varejo"
"ecd1001c649c51458b00e2fb0d11f22e","PF","Campinas","SP","Automotivo","Serviços"
"b62d966e95028a2c53ed835ff91a78ab","PJ","Campinas","SP","Supermercados","Alimentação"
"1b05e5c3c35fdf16f5b1db81d4c9664c","PJ","Brasília","DF","Supermercados","Alimentação"
"9564fc129f60eb127fd4ab1041ccb038","PJ","São Paulo","SP","Supermercados","Supermercado/Farmácia"
"e8dfc99c0926b115d1922922de86912d","PJ","Rio de Janeiro","RJ","Outros","Serviços"
"a47deb60697f831aa14a5623b6f8f434","PJ","Warta","PR","Alimentação Rápida","Alimentação"
"326a8f70735381acd95a24bfbd3e1e7c","PJ","Rio de Janeiro","RJ","Outros","Serviços"
"6341356ecb8c12549e0d09ae82cde992","MEI","Manaus","AM","Alimentação Rápida","Alimentação"
"cd110df0399ede5517697c7ba48d58d1","PJ","Marília","SP","Bares e Restaurantes","Alimentação"
"a828baf5d246c88b4a7cb7f226b05f59","PJ","Juiz de Fora","MG","Alimentação Rápida","Alimentação"
"1c07d039e6c2173751db5d145b540e0d","PJ","Simões Filho","BA","Atacadistas Gerais","Bens duráveis"
"7a8dc26fb4a4ca00df499800d48359c9","PJ","Fazenda Rio Grande","PR","Lojas Diversas","Alimentação"
"e3281a413a48700033f36a96b6949057","PF","Olinda","PE","Lojas Diversas","Varejo"
"b3ea4fee0a99dfdd5a7b34a37059116a","PJ","Aracaju","SE","Supermercados","Supermercado/Farmácia"
"2636342e7d74b385494dfd0960e393fe","PJ","Curitiba","PR","Bares e Restaurantes","Viagens e entretenimento"
"7a32a4d25b139f342f190bf81a67a938","PJ","Campinas","SP","Automotivo","Serviços"
"cc20a5e4be7c23e04838a3058f14ac5d","PF","Dourados","MS","Alimentação Rápida","Alimentação"
"4c6b02b45c42b3a7f87b16a4ae3c7194","PJ","Brasília","DF","Lojas Diversas","Bens duráveis"
"63f4fda0962ea4a5238bdd0b81397864","PJ","Santa Rita","PB","Lojas Diversas","Bens duráveis"
"8529639328781cd441c9bc5262459ad5","PJ","Santana","AP","Supermercados","Supermercado/Farmácia"
"bb066c9178d2f2a5d426b0b61b77abea","PF","Osasco","SP","Outros","Serviços"
"cafa31d36a5fff3e1a6c80eb97ad60d6","PF","Guarulhos","SP","Lojas Diversas","Varejo"
"b69d920eb996c4a4631feb957ae77ad6","MEI","Rio de Janeiro","RJ","Bares e Restaurantes","Alimentação"
"46addeb13647ca6aecd201d700847ce3","PJ","Ibirama","SC","Supermercados","Supermercado/Farmácia"
"42bac21edd2803345d7a7b703aed40a0","PJ","Recife","PE","Postos de Gasolina","Posto"
"f732e84a478b86b4b7a1751b2db3a3a5","PJ","Rurópolis","PA","Supermercados","Supermercado/Farmácia"
"aa9def92f4885526685753e77e0a031a","MEI","São Luís","MA","Alimentação Rápida","Alimentação"
"9b5a05e45e6fdd2be8215333dd921dd6","MEI","Várzea Grande","MT","Atacadistas Gerais","Varejo"
"e40450062406ea440e4df5e80e115f48","MEI","Guarujá","SP","Vestuário","Varejo"
"10b608f9c922cf7b5563ad8bf319931a","MEI","Rio de Janeiro","RJ","Bares e Restaurantes","Alimentação"
"7b0a255aaa31b8a8d45dd7208c25cf55","PJ","João Pessoa","PB","Lojas Diversas","Varejo"
"d1ebbaddb507428c214986b7cd59716d","MEI","Itajaí","SC","Automotivo","Serviços"
"7f00290d26cdf767077559517b185798","PJ","Rio de Janeiro","RJ","Educação","Serviços recorrentes"
"23062b6a3a04874b49982a0c7178cd05","MEI","Goiânia","GO","Outros","Serviços"
"7630377de129bacff459006742879e2c","MEI","Mogi Guaçu","SP","Lojas Diversas","Bens duráveis"
"f118efd54aa718ba766a60a6b5a23be5","PJ","Guaramirim","SC","Automotivo","Bens duráveis"
"4f7c694e3ab62607e90c1525c7294a36","MEI","Rio de Janeiro","RJ","Vestuário","Varejo"
"fd98204f4b0413249201d1f7a27c749a","MEI","Trajano de Moraes","RJ","Supermercados","Supermercado/Farmácia"
"d813a16dd578f4aa962dc30d8e0472dc","PJ","Fortaleza","CE","Vestuário","Varejo"
"687b1247e7cdf28d1bd4e0b660e8907a","PJ","João Pessoa","PB","Bares e Restaurantes","Alimentação"
"7a8a9c647019e6d27cfc33717cb70a94","PJ","Taubaté","SP","Alimentação Rápida","Alimentação"
"fca79f00489de11e867f2ae8ab038be7","PJ","Formosa","GO","Saúde","Supermercado/Farmácia"
"483430c67acb41e5e427f379797be915","PJ","Sinop","MT","Outros","Serviços"
"9bc29232aa5a2f19cd9e2b0dd9e18c13","PJ","Goiânia","GO","Alimentação Rápida","Alimentação"
"569465385c213801bb38113ff92f3e8d","PJ","Camaçari","BA","Vestuário","Varejo"
"1881ad4d6b53597744e90c0a4456f641","PJ","Maceió","AL","Alimentação Rápida","Alimentação"
"f99ae418440e495d7ec84725add7e8ae","MEI","Maceio","AL","Outros","Serviços"
"171e1fb56eaae8e4c5b589b59df9f888","PF","Vera Cruz do Oeste","PR","Vestuário","Varejo"
"191432261e53bf6c308f11031ff5f67d","PJ","São Bernardo do Campo","SP","Lojas Diversas","Varejo"
"72067337647d34ae99c5de75901105f4","MEI","Osasco","SP","Automotivo","Serviços"
"7d04113bc05793d9509add93aea02cbe","PJ","Niterói","RJ","Material de Construção","Bens duráveis"
"86caf441fd69ab5c99993e2dff2b55fd","PJ","Nova Iguaçu","RJ","Lojas Diversas","Varejo"
"3475b13cfe0f84df1ea4a040b6986240","PJ","São Paulo","SP","Alimentação Rápida","Alimentação"
"aec0de0976c4e20cf91efea37c22d6fa","PJ","Camaçari","BA","Alimentação Rápida","Alimentação"
"adc8f550e7fdd79cf7cfc87ba9f26b42","PJ","Parnamirim","RN","Alimentação Rápida","Alimentação"
"18bbb5abf1e44f4d321fc0262ec91df1","PJ","Mogi das Cruzes","SP","Bares e Restaurantes","Alimentação"
"53cfd54be0fd582e4f1a7c9469ee24be","MEI","Rio Verde","GO","Lojas Diversas","Supermercado/Farmácia"
"7e213ff0169377f1ae8ac56c1137d393","MEI","Caxias do Sul","RS","Bares e Restaurantes","Alimentação"
"8a680e6a64e00b5bf06b128724970c76","PJ","Candeias","BA","Material de Construção","Bens duráveis"
"a92aeae108dbd5538483da37c12014a1","PJ","Brasília","DF","Atacadistas Gerais","Varejo"
"90dfc53f1b57ac6ea7920343a595a055","PF","Recife","PE","Lojas Diversas","Varejo"
"0d8ac98698ab7afb509c2b375e5dbaf9","MEI","Vargem Grande Paulista","SP","Automotivo","Serviços"
"d916a65988f42d918051e47b4a79f855","MEI","Curitiba","PR","Outros","Serviços"
"20d1c7310161c8c351ebd17a3987eec4","MEI","Rio de Janeiro","RJ","Supermercados","Supermercado/Farmácia"
"35a695c49d2fc54e064ad927991d324e","PJ","Palmas","TO","Atacadistas Gerais","Supermercado/Farmácia"
"baf08efc5e973ee1cb4dca8d926b2e35","MEI","Aparecida de Goiânia","GO","Alimentação Rápida","Alimentação"
"79af318d7b37054a816399408f775430","PJ","Juiz de Fora","MG","Lojas Diversas","Alimentação"
"18401ddb772996635e59de3c5e2e98a0","MEI","Pirenópolis","GO","Alimentação Rápida","Alimentação"
"9581f20dd5b0d43ddb83d4a2ed5fa5af","PJ","São Paulo","SP","Lojas Diversas","Varejo"
"a51140f784a0609d8251b9457d167e3f","MEI","Salvador","BA","Vestuário","Varejo"
"87bf891d64eb94810ccb0b9101b372bb","PJ","Macapá","AP","Alimentação Rápida","Alimentação"
"b316a53003e1fc9cd58941a3a28303e6","MEI","Sumaré","SP","Alimentação Rápida","Alimentação"
"545f2b00a427fdb223bd3736466100c8","PJ","Fortaleza","CE","Saúde","Supermercado/Farmácia"
"5587d1271afcf361a4f87d26dae3a130","PJ","Muriaé","MG","Postos de Gasolina","Posto"
"ace110b9b4d6de3e84d9635cab0ce80e","PF","Rondonópolis","MT","Alimentação Rápida","Alimentação"
"a3dcf9236e4ce17d5e0cdb14a58f8cb1","PJ","Goiânia","GO","Material de Construção","Bens duráveis"
"a8e4d2115e169b90d46a80156e7e301e","PJ","Londrina","PR","Alimentação Rápida","Alimentação"
"f7055f73252906025c4cdec0e8abf6a0","PJ","Terra Boa","PR","Bares e Restaurantes","Alimentação"
"0de092325b42db1472464c05c2d12b5b","PF","Maceió","AL","Alimentação Rápida","Alimentação"
"7a904fa1dc46507e5a75982deea21d33","PJ","Cariacica","ES","Alimentação Rápida","Alimentação"
"10966fbaefea54fa155a543c3a54e817","MEI","Ilhéus","BA","Alimentação Rápida","Alimentação"
"ea29a10db28bc66f3df09b01a0817940","MEI","Timon","MA","Outros","Bens duráveis"
"8e199741734bcb542690c87605525994","PJ","Belo Horizonte","MG","Bares e Restaurantes","Alimentação"
"8aa2fcaf028075cf40c37f1b4eae40a0","MEI","São José","SC","Outros","Serviços"
"e53f4428b5a8142076d2eddfbc44afe6","PJ","Canindé de São Francisco","SE","Bares e Restaurantes","Alimentação"
"18c315e41f2279b9eb2a33eeeed73169","PJ","Lebon Régis","SC","Lojas Diversas","Bens duráveis"
"85580e273d693d019fb31e4fc07769b2","PJ","Serra","ES","Automotivo","Bens duráveis"
"9b4a1bb1add164388bd1f80a2ff80594","PF","Ourinhos","SP","Alimentação Rápida","Alimentação"
"38d24652ebbdbafe9d2c97c250d19dd9","PJ","Santa Maria","RS","Atacadista de Alimento","Alimentação"
"6d518e243181439ee68daac29237f0b5","PJ","Mogi Guaçu","SP","Outros","Serviços"
"8117917a587b3552e3eee38676a9c989","PJ","Jequié","BA","Saúde","Supermercado/Farmácia"
"62e7c3a9565aa7a262a46a2e0c54483a","PF","Cascavel","PR","Lojas Diversas","Alimentação"
"d2f84638de8aa638301050fa34fc1385","PJ","Porto Alegre","RS","Alimentação Rápida","Alimentação"
"0132bbc46eab05b68381b8eca6059cf3","MEI","Salvador","BA","Lojas Diversas","Alimentação"
"332772bee75099255cee1d54673c7add","MEI","Campo Mourão","PR","Alimentação Rápida","Alimentação"
"c121c8025b83e867e3a7165806ebac0e","PJ","Barueri","SP","Alimentação Rápida","Alimentação"
"c1c39866963ba9e7c2c97bf6b355b6fd","PF","São Luís","MA","Lojas Diversas","Varejo"
"b57c0579755afb7a908babf0ff76930f","PF","Sorriso","MT","Alimentação Rápida","Alimentação"
"2f0026e02a162a659b3a4c6b8b909957","PJ","Blumenau","SC","Saúde","Bens duráveis"
"f1a8b8149f11bb5dff994605f28d1923","MEI","Indaiatuba","SP","Outros","Serviços"
"9cc89079cbc978772563e03c73086ab4","PJ","Ananindeua","PA","Saúde","Serviços"
"29799d68fa6ea3aaa7161df0212d0e2b","PJ","Planaltina","GO","Supermercados","Supermercado/Farmácia"
"a7be0d6bd623f56aa84f5b53391d46f1","PJ","Agudos","SP","Lojas Diversas","Varejo"
"ec724b01d126d295876f832fbd5cbec4","MEI","Aracaju","SE","Alimentação Rápida","Alimentação"
"c3a031a47488bd74ecc6613c0d015498","PJ","Salvador","BA","Vestuário","Varejo"
"51dcea0f7dacd4da37480fdcc34ca92c","MEI","São Paulo","SP","Outros","Serviços"
"a40463d59e6eb2649305eb613257f87b","PF","Dourados","MS","Lojas Diversas","Alimentação"
"c8ae38e7371f192c917f2873e662d280","PF","Almirante Tamandaré","PR","Lojas Diversas","Varejo"
"b233755f76838f586facd93f1137ec4c","PF","Recife","PE","Supermercados","Supermercado/Farmácia"
"50c2d4fae0ed47d08a05f2ac8bb1d167","PJ","Caucaia","CE","Postos de Gasolina","Posto"
"4f444a5d8f9664bb5d57ced17dff1b2c","MEI","Porto Seguro","BA","Bares e Restaurantes","Alimentação"
"34b6cbfd00723790a60332949c261c72","PJ","Feira de Santana","BA","Alimentação Rápida","Alimentação"
"a6e9841640be85c0cc57c16220d0e24a","PJ","Rio de Janeiro","RJ","Educação","Serviços recorrentes"
"60f29a6e960ae8ac02b6d18357cb86ae","MEI","São Paulo","SP","Lojas Diversas","Bens duráveis"
"855a16b2d0d19644db48f81952fb2ba0","MEI","Maricá","RJ","Alimentação Rápida","Alimentação"
"4ba31bf6eb215d0828e0d700f1b0cfc2","MEI","Paulo Lopes","SC","Saúde","Bens duráveis"
"67b3059b4f97d8c2c55ec17136a7faf4","PF","Brasília","DF","Lojas Diversas","Varejo"
"b7e20fcb9f14d86800979fa8e744c992","PF","Paulo Lopes","SC","Lojas Diversas","Varejo"
"84c354e9abb15085f1b4db3aa73107b8","PJ","Sumaré","SP","Postos de Gasolina","Posto"
"04da29b80027a94322f2e75d602bc097","PJ","Jaraguá do Sul","SC","Material de Construção","Bens duráveis"
"392171399778235a233c14b8df47ca08","MEI","Moreno","PE","Lojas Diversas","Alimentação"
"07c5b84b3ed676b015952af1bd97b5d4","MEI","Campinas","SP","Supermercados","Supermercado/Farmácia"
"35f6625c4fe1c31cbeac5db9a30ef674","PJ","Londrina","PR","Outros","Serviços"
"cb42ff059e7fff3e8d2afd073c754439","PF","Rio de Janeiro","RJ","Lojas Diversas","Varejo"
"3c7e9895db539810f10a75e16125b5ea","PJ","São Paulo","SP","Alimentação Rápida","Alimentação"
"5400ea115de6e105f1a342d6b5408bc0","PJ","Apiaba","PR","Alimentação Rápida","Alimentação"
"7f955b1fbe447229a58dfc622f303345","PJ","Muzambinho","MG","Alimentação Rápida","Alimentação"
"f50e063b9725f5db181da933ae814c5b","MEI","Mesquita","RJ","Automotivo","Bens duráveis"
"523c12742b4f158f986ecd475abcaa10","PF","Aparecida de Goiânia","GO","Supermercados","Supermercado/Farmácia"
"e46476e4c0dc625c70089b584cf5d064","PJ","Uberaba","MG","Material de Construção","Bens duráveis"
"38a609029e2a8bc0e410a0dd82b6dc9a","MEI","Brasília","DF","Bares e Restaurantes","Alimentação"
"c4b01ebfc55912af01cdc98b1695474d","PJ","Pontal","SP","Lojas Diversas","Bens duráveis"
